,45,60,70,80,90,108,120,123,126,129,132,135,138,141,144,147,150
epoch,46.0,61.0,71.0,81.0,91.0,109.0,121.0,124.0,127.0,130.0,133.0,136.0,139.0,142.0,145.0,148.0,151.0
accuracy,0.8041666666666668,0.8106666666666665,0.8148333333333333,0.8086666666666668,0.8436666666666666,0.851,0.8668333333333335,0.8670000000000002,0.8655000000000002,0.8616666666666667,0.8716666666666667,0.8684999999999998,0.8695,0.867,0.8654999999999999,0.8703333333333333,0.8714999999999999
precision,0.8220916171540216,0.8341798679670005,0.8627146920320141,0.8075553600341981,0.8620350904459484,0.8802146625377316,0.890819578561754,0.8831932843551635,0.8900065670784938,0.8831353693913515,0.8780214527643124,0.9000446040559954,0.9000579156343992,0.8913944614519658,0.8862477038864093,0.8923597331179998,0.8983812265876491
recall,0.7769999999999999,0.776,0.7496666666666667,0.8106666666666665,0.8186666666666665,0.8130000000000001,0.8363333333333334,0.8463333333333333,0.8343333333333331,0.835,0.8636666666666667,0.8293333333333333,0.8316666666666667,0.836,0.8389999999999999,0.8426666666666666,0.8383333333333333
roc_auc,0.8844347222222222,0.8907625555555556,0.8957288888888889,0.8890517222222222,0.9227259444444444,0.9274668888888888,0.9356561111111111,0.9396682222222221,0.9359875555555555,0.9360450555555556,0.9424759444444445,0.9377924444444445,0.9417617777777778,0.9421521111111111,0.9386913333333333,0.9417969444444444,0.9421104444444445
best_distances,1.1200000000000003,1.1300000000000003,1.1199999999999999,1.098,1.123,1.085,1.09,1.1280000000000001,1.1099999999999999,1.08,1.1360000000000003,1.08,1.09,1.101,1.0690000000000002,1.092,1.089
tar,0.373,0.38766666666666666,0.42466666666666664,0.38633333333333336,0.48233333333333334,0.5166666666666667,0.549,0.5563333333333333,0.5756666666666665,0.5463333333333333,0.6126666666666666,0.5863333333333334,0.5980000000000001,0.5850000000000001,0.5766666666666665,0.5956666666666666,0.607
far,0.010666666666666666,0.010333333333333333,0.009999999999999998,0.010666666666666666,0.010666666666666666,0.009666666666666667,0.011333333333333334,0.01,0.010666666666666666,0.009666666666666667,0.010333333333333332,0.011333333333333334,0.010666666666666666,0.010666666666666668,0.010333333333333333,0.009666666666666667,0.01
